16.5,6.280354,0.0003173992,1.536382E-05,651251.4,0,4.23E+10,6.280354
16.75,6.280274,0.0003212296,1.528044E-05,647757.8,0,4.23E+10,6.280274
17,6.280193,0.0003250393,1.519808E-05,644307.2,0,4.23E+10,6.280193
17.25,6.280112,0.0003288286,1.511673E-05,640899.6,0,4.23E+10,6.280112
17.5,6.280029,0.0003325976,1.503636E-05,637533.5,0,4.23E+10,6.280029
17.75,6.279946,0.0003363466,1.495697E-05,634209.4,0,4.23E+10,6.279946
18,6.279861,0.0003400759,1.487856E-05,630926.6,0,4.23E+10,6.279861
18.25,6.279776,0.0003437857,1.480111E-05,627685,0,4.23E+10,6.279776
18.5,6.27969,0.0003474763,1.472462E-05,624483.6,0,4.23E+10,6.27969
18.75,6.279603,0.0003511479,1.464906E-05,621322.3,0,4.23E+10,6.279603
19,6.279514,0.0003548008,1.457443E-05,618200.1,0,4.23E+10,6.279514
19.25,6.279425,0.000358435,1.450072E-05,615117.4,0,4.23E+10,6.279425
19.5,6.279335,0.000362051,1.442792E-05,612073.2,0,4.23E+10,6.279335
19.75,6.279244,0.0003656489,1.435603E-05,609067.5,0,4.23E+10,6.279244
20,6.279152,0.0003692289,1.428503E-05,606099.8,0,4.23E+10,6.279152
20.25,6.279059,0.0003727913,1.421491E-05,603169.4,0,4.23E+10,6.279059
20.5,6.278965,0.0003763362,1.414566E-05,600276.4,0,4.23E+10,6.278965
20.75,6.278871,0.000379864,1.407726E-05,597419.1,0,4.23E+10,6.278871
21,6.278776,0.0003833748,1.400973E-05,594598.5,0,4.23E+10,6.278776
21.25,6.278679,0.0003868688,1.394304E-05,591814,0,4.23E+10,6.278679
21.5,6.278582,0.0003903462,1.38772E-05,589065.5,0,4.23E+10,6.278582
21.75,6.278484,0.0003938072,1.381218E-05,586351.9,0,4.23E+10,6.278484
22,6.278385,0.0003972522,1.374799E-05,583673.4,0,4.23E+10,6.278385
22.25,6.278286,0.0004006811,1.368459E-05,581028.8,0,4.23E+10,6.278286
22.5,6.278185,0.0004040943,1.362201E-05,578418.6,0,4.23E+10,6.278185
22.75,6.278083,0.000407492,1.356023E-05,575842.6,0,4.23E+10,6.278083
23,6.277981,0.0004108743,1.349923E-05,573299.9,0,4.23E+10,6.277981
23.25,6.277878,0.0004142415,1.343903E-05,570790.8,0,4.23E+10,6.277878
23.5,6.277774,0.0004175938,1.337958E-05,568313.8,0,4.23E+10,6.277774
23.75,6.277669,0.0004209312,1.332091E-05,565869.9,0,4.23E+10,6.277669
24,6.277563,0.0004242541,1.3263E-05,563458.2,0,4.23E+10,6.277563
24.25,6.277457,0.0004275627,1.320584E-05,561078.8,0,4.23E+10,6.277457
