 'DYNOUT'
 1508.76001
 200 30
 4626151.00 1192186.75 1025.00000 9.99999978E-03
   67     500.39  -0.1935E+04   0.3658E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   68     507.97  -0.1935E+04   0.3643E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   69     515.56  -0.1935E+04   0.3628E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   70     523.14  -0.1935E+04   0.3614E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   71     530.72  -0.1935E+04   0.3599E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   72     538.30  -0.1935E+04   0.3584E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   73     545.88  -0.1935E+04   0.3570E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   74     553.46  -0.1935E+04   0.3555E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.81    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   75     561.05  -0.1935E+04   0.3540E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   76     568.63  -0.1935E+04   0.3526E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   77     576.21  -0.1935E+04   0.3511E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.81    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   78     583.79  -0.1935E+04   0.3496E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   79     591.37  -0.1935E+04   0.3482E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   80     598.96  -0.1935E+04   0.3467E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   81     606.54  -0.1935E+04   0.3452E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   82     614.12  -0.1935E+04   0.3438E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   83     621.70  -0.1935E+04   0.3423E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   84     629.28  -0.1935E+04   0.3408E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   85     636.86  -0.1935E+04   0.3394E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   86     644.45  -0.1935E+04   0.3379E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   87     652.03  -0.1935E+04   0.3364E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   88     659.61  -0.1935E+04   0.3350E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   89     667.19  -0.1935E+04   0.3335E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   90     674.77  -0.1935E+04   0.3320E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   91     682.35  -0.1935E+04   0.3306E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   92     689.94  -0.1935E+04   0.3291E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   93     697.52  -0.1935E+04   0.3276E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   94     705.10  -0.1935E+04   0.3262E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   95     712.68  -0.1935E+04   0.3247E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.81    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   96     720.26  -0.1935E+04   0.3232E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   97     727.84  -0.1935E+04   0.3218E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   98     735.43  -0.1935E+04   0.3203E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.81    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
   99     743.01  -0.1935E+04   0.3188E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  100     750.59  -0.1935E+04   0.3174E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  101     758.17  -0.1935E+04   0.3159E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  102     765.75  -0.1935E+04   0.3144E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  103     773.33  -0.1935E+04   0.3130E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  104     780.92  -0.1935E+04   0.3115E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  105     788.50  -0.1935E+04   0.3100E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  106     796.08  -0.1935E+04   0.3085E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  107     803.66  -0.1935E+04   0.3071E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.82    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  108     811.24  -0.1935E+04   0.3056E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  109     818.82  -0.1935E+04   0.3041E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.81    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  110     826.41  -0.1935E+04   0.3027E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  111     833.99  -0.1935E+04   0.3012E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.83    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  112     841.57  -0.1935E+04   0.2997E+07      0.1029      0.0000      1.3208    0.1885E+09   1263.81    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  113     849.15  -0.1851E+04   0.2983E+07      0.1029      0.0000      1.3462    0.1885E+09   1319.71    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  114     856.73  -0.1743E+04   0.2970E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  115     864.31  -0.1743E+04   0.2957E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  116     871.90  -0.1743E+04   0.2944E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  117     879.48  -0.1743E+04   0.2931E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  118     887.06  -0.1743E+04   0.2917E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  119     894.64  -0.1743E+04   0.2904E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  120     902.22  -0.1743E+04   0.2891E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  121     909.81  -0.1743E+04   0.2878E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  122     917.39  -0.1743E+04   0.2864E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  123     924.97  -0.1743E+04   0.2851E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  124     932.55  -0.1743E+04   0.2838E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  125     940.13  -0.1743E+04   0.2825E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  126     947.71  -0.1743E+04   0.2812E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  127     955.30  -0.1743E+04   0.2798E+07      0.1029      0.0000      1.3462    0.1885E+09   1390.98    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  128     962.88  -0.1743E+04   0.2785E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.01    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  129     970.46  -0.1743E+04   0.2772E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  130     978.04  -0.1743E+04   0.2759E+07      0.1029      0.0000      1.3462    0.1885E+09   1390.98    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  131     985.62  -0.1743E+04   0.2746E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
  132     993.20  -0.1743E+04   0.2732E+07      0.1029      0.0000      1.3462    0.1885E+09   1391.00    0.2829E+03      1      1   1025.00      0.00      0.00      0.00
